"Year","Area","Street","Street 2","Strange HTML"
2011,"Dudley","Salopstr.","Salopstr.",NA
2011,"Dudley","Sedgleybullring","Sedgleybullring",NA
2011,"Dudley","Sedgleyconservativeclub","Sedgleyconservativeclub",NA
2011,"Dudley","Sedgleyconservativeclub","Sedgleyconservativeclub",NA
2011,"Dudley","Shortst","Shortst",NA
2011,"Dudley","Southroadstourbridge","Southroadstourbridge",NA
2011,"Dudley","Stourbridge","Stourbridge",NA
2011,"Dudley","Stourbridgehighst","Stourbridgehighst",NA
2011,"Dudley","Stourbridgehighstr.","Stourbridgehighstr.",NA
2011,"Dudley","Stourbridgehighstr.","Stourbridgehighstr.",NA
2011,"Dudley","Stourbridgehighstr.","Stourbridgehighstr.",NA
2011,"Dudley","Stourbridgejunction","Stourbridgejunction",NA
2011,"Dudley","Stourbridgepsfrontoffice","Stourbridgepsfrontoffice",NA
2011,"Dudley","Stourbridgerdhollyhall","Stourbridgerdhollyhall",NA
2011,"Dudley","Stourbridgerdlye","Stourbridgerdlye",NA
2011,"Dudley","Stourbridgeroadbrierleyhill","Stourbridgeroadbrierleyhill",NA
2011,"Dudley","Stourbridgeroadbrierleyhill","Stourbridgeroadbrierleyhill",NA
2011,"Dudley","Stourbridgeroad","Stourbridgeroad",NA
2011,"Dudley","Tescoexpressamblecotestourbridge","Tescoexpressamblecotestourbridge",NA
2011,"Dudley","Theswanpublichousekingswinford","Theswanpublichousekingswinford",NA
2011,"Dudley","Towerstr.dudley","Towerstr.dudley",NA
2011,"Dudley","Victoriastr.stoubridge","Victoriastr.stoubridge",NA
2011,"Dudley","Wardb3rhh","Wardb3rhh",NA
2011,"Dudley","Windmillenddudley","Windmillenddudley",NA
2011,"Dudley","Windmilllanecapehill","Windmilllanecapehill",NA
2011,"Dudley","Wolverhamptonstr.dudley","Wolverhamptonstr.dudley",NA
2011,"Dudley","Wolverhamptonstr.dudley","Wolverhamptonstr.dudley",NA
2011,"Dudley","Wolverhamptonstr.dudley","Wolverhamptonstr.dudley",NA
2011,"Dudley","Worcesterstr.stourbridge","Worcesterstr.stourbridge",NA
2011,"Dudley","Wtonstr.dudley","Wtonstr.dudley",NA
2011,"Dudley","Wtonstr.dudley","Wtonstr.dudley",NA
2011,"Solihull","Aesoliohullhospital","Aesoliohullhospital",NA
2011,"Solihull","Airport","Airport",NA
2011,"Solihull","Ashcrescentchelmsleywood","Ashcrescentchelmsleywood",NA
2011,"Solihull","Assemblyrooms","Assemblyrooms",NA
2011,"Solihull","Aucklanddrive","Aucklanddrive",NA
2011,"Solihull","Aucklanddrive","Aucklanddrive",NA
2011,"Solihull","Aucklanddrive","Aucklanddrive",NA
2011,"Solihull","Aucklanddrive","Aucklanddrive",NA
2011,"Solihull","Aucklanddrivecwood","Aucklanddrivecwood",NA
2011,"Solihull","Aucklanddrivechelmsleywoodsolihull","Aucklanddrivechelmsleywoodsolihull",NA
2011,"Solihull","Bhamairport","Bhamairport",NA
2011,"Solihull","Bhaminttrainstation","Bhaminttrainstation",NA
2011,"Solihull","Bhaminternationaltrainstation","Bhaminternationaltrainstation",NA
2011,"Solihull","Birminghamairport","Birminghamairport",NA
2011,"Solihull","Blairgrovechelmsleywoodbirmingham","Blairgrovechelmsleywoodbirmingham",NA
2011,"Solihull","Brackleyswaysolihull","Brackleyswaysolihull",NA
2011,"Solihull","Brickhilldr","Brickhilldr",NA
2011,"Solihull","Broadstr.osgatecrasher","Broadstr.osgatecrasher",NA
2011,"Solihull","Bystalphedgechurchsolihull","Bystalphedgechurchsolihull",NA
2011,"Solihull","Carparkmarstongreentavern","Carparkmarstongreentavern",NA
2011,"Solihull","Chelmsleyrdchelmsleywood","Chelmsleyrdchelmsleywood",NA
2011,"Solihull","Chelmsleyrdchelmsleywood","Chelmsleyrdchelmsleywood",NA
2011,"Solihull","Churchclose","Churchclose",NA
2011,"Solihull","Clockpublichouseclocklane","Clockpublichouseclocklane",NA
2011,"Solihull","Colebrookroad","Colebrookroad",NA
2011,"Solihull","Colebrookroad","Colebrookroad",NA
2011,"Solihull","Coptheathdriveknowle","Coptheathdriveknowle",NA
2011,"Solihull","Danfordlane","Danfordlane",NA
2011,"Solihull","Duntonhallroadshirley","Duntonhallroadshirley",NA
2011,"Solihull","Foleshillroadcoventry","Foleshillroadcoventry",NA
2011,"Solihull","Forthdrive","Forthdrive",NA
2011,"Solihull","Foxholliesroad","Foxholliesroad",NA
2011,"Solihull","Foyerofetaphotelbhx","Foyerofetaphotelbhx",NA
2011,"Solihull","Grandysdrivechelmsleywood","Grandysdrivechelmsleywood",NA
2011,"Solihull","Greenlane","Greenlane",NA
2011,"Solihull","Greenwoodshoppingcentre","Greenwoodshoppingcentre",NA
2011,"Solihull","Greswoldhotel","Greswoldhotel",NA
2011,"Solihull","Halifaxroad","Halifaxroad",NA
2011,"Solihull","Helmswooddrive","Helmswooddrive",NA
2011,"Solihull","Helmswooddrive","Helmswooddrive",NA
2011,"Solihull","Helmswooddrive","Helmswooddrive",NA
2011,"Solihull","Highst","Highst",NA
2011,"Solihull","Highst","Highst",NA
2011,"Solihull","Highstsolihull","Highstsolihull",NA
2011,"Solihull","Highstsolihull","Highstsolihull",NA
2011,"Solihull","Highstsolihull","Highstsolihull",NA
2011,"Solihull","Highsttowncentresolihull","Highsttowncentresolihull",NA
2011,"Solihull","Highstr.","Highstr.",NA
2011,"Solihull","Highstr.","Highstr.",NA
2011,"Solihull","Highstr.","Highstr.",NA
2011,"Solihull","Highstr.","Highstr.",NA
2011,"Solihull","Highstr.","Highstr.",NA
2011,"Solihull","Highstr.","Highstr.",NA
2011,"Solihull","Highstr.","Highstr.",NA
2011,"Solihull","Highstr.solihull","Highstr.solihull",NA
2011,"Solihull","Highstr.solihull","Highstr.solihull",NA
2011,"Solihull","Highstr.solihull","Highstr.solihull",NA
2011,"Solihull","Highstr.solihull","Highstr.solihull",NA
2011,"Solihull","Highstr.solihull","Highstr.solihull",NA
2011,"Solihull","Highstr.solihull","Highstr.solihull",NA
2011,"Solihull","Highstr.solihull","Highstr.solihull",NA
2011,"Solihull","Highstr.solihulltowncentre","Highstr.solihulltowncentre",NA
2011,"Solihull","Highstr.solihullwestmids","Highstr.solihullwestmids",NA
2011,"Solihull","Highfieldroawashwoodheathbirmingham","Highfieldroawashwoodheathbirmingham",NA
2011,"Solihull","Hillfieldparksolihull","Hillfieldparksolihull",NA
2011,"Solihull","Hobsmoatroadsolihull","Hobsmoatroadsolihull",NA
2011,"Solihull","Hoggartshoteldorridge","Hoggartshoteldorridge",NA
2011,"Solihull","Kingfisherdrivesmithswood","Kingfisherdrivesmithswood",NA
2011,"Solihull","Kittsgreenrdkittsgreenbham","Kittsgreenrdkittsgreenbham",NA
2011,"Solihull","Kittsgreenroad","Kittsgreenroad",NA
2011,"Solihull","Laburnamave.","Laburnamave.",NA
2011,"Solihull","Lgarena","Lgarena",NA
2011,"Solihull","Lgarenaneccomplex","Lgarenaneccomplex",NA
2011,"Solihull","Lgarenanec","Lgarenanec",NA
2011,"Solihull","Lgarenaneccomplex","Lgarenaneccomplex",NA
2011,"Solihull","Lodelane","Lodelane",NA
2011,"Solihull","Lodelane","Lodelane",NA
2011,"Solihull","Lodgeroad","Lodgeroad",NA
2011,"Solihull","Manorwalksolihull","Manorwalksolihull",NA
2011,"Solihull","Marlenecroft","Marlenecroft",NA
2011,"Solihull","Mcdonalds","Mcdonalds",NA
2011,"Solihull","Milllane","Milllane",NA
2011,"Solihull","Milllanesolihull","Milllanesolihull",NA
2011,"Solihull","Moordaneave.","Moordaneave.",NA
2011,"Solihull","Moorendave.oppositewiilowave.solihull","Moorendave.oppositewiilowave.solihull",NA
2011,"Solihull","Osavaoncrofthousewincesterdrive","Osavaoncrofthousewincesterdrive",NA
2011,"Solihull","Osdepartureterminalbirminghaminternationalairportsolihull","Osdepartureterminalbirminghaminternationalairportsolihull",NA
2011,"Solihull","Osgrrenwoodphhelmswooddrivechelmsleywoodsolihull","Osgrrenwoodphhelmswooddrivechelmsleywoodsolihull",NA
2011,"Solihull","Osloftnightclubhighstsolihull","Osloftnightclubhighstsolihull",NA
2011,"Solihull","Osmilllabeentrancetotouchwoodshoppingcentre","Osmilllabeentrancetotouchwoodshoppingcentre",NA
2011,"Solihull","Osredlionearlswood","Osredlionearlswood",NA
2011,"Solihull","Osrosieshighstsolihull","Osrosieshighstsolihull",NA
2011,"Solihull","Ostheloftsolihull","Ostheloftsolihull",NA
2011,"Solihull","Oscoachhousephherbertroadsolihullwestmidlands","Oscoachhousephherbertroadsolihullwestmidlands",NA
2011,"Solihull","Oneillspoplarrdsolihull","Oneillspoplarrdsolihull",NA
2011,"Solihull","Osassemblyroomspoplarroad","Osassemblyroomspoplarroad",NA
2011,"Solihull","Oslgarenaneccomplex","Oslgarenaneccomplex",NA
2011,"Solihull","Oslgarenaneccomplex","Oslgarenaneccomplex",NA
2011,"Solihull","Outsidetheclockphclocklane","Outsidetheclockphclocklane",NA
2011,"Solihull","Outsidewhiteswanstationroadsolihull","Outsidewhiteswanstationroadsolihull",NA
2011,"Solihull","Parkinbelllane","Parkinbelllane",NA
2011,"Solihull","Parkdaleroadsheldon","Parkdaleroadsheldon",NA
2011,"Solihull","Poplarrdsolihull","Poplarrdsolihull",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroad","Poplarroad",NA
2011,"Solihull","Poplarroadsolihullwestmidlands","Poplarroadsolihullwestmidlands",NA
2011,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarroadsolihull","Poplarroadsolihull",NA
2011,"Solihull","Poplarwaysolihull","Poplarwaysolihull",NA
2011,"Solihull","Poplarwaysolihull","Poplarwaysolihull",NA
2011,"Solihull","Rollswooddrivesolihullwestmidlands","Rollswooddrivesolihullwestmidlands",NA
2011,"Solihull","Scolfieldroadkingshurst","Scolfieldroadkingshurst",NA
2011,"Solihull","Solihullstationroad","Solihullstationroad",NA
2011,"Solihull","Solihullae","Solihullae",NA
2011,"Solihull","Solihullhighstr.","Solihullhighstr.",NA
2011,"Solihull","Solihullhospital","Solihullhospital",NA
2011,"Solihull","Solihullhospital","Solihullhospital",NA
2011,"Solihull","Solihullmoorsfootballclubdamsonparkwaysolihull","Solihullmoorsfootballclubdamsonparkwaysolihull",NA
2011,"Solihull","Solihulltowncentre","Solihulltowncentre",NA
2011,"Solihull","Solihulltowncentre","Solihulltowncentre",NA
2011,"Solihull","Solihulltowncentresolihullwestmidlands","Solihulltowncentresolihullwestmidlands",NA
2011,"Solihull","Solihulltowncentrelodelane","Solihulltowncentrelodelane",NA
2011,"Solihull","Solihulltowncentreoutsidekingschipshop","Solihulltowncentreoutsidekingschipshop",NA
2011,"Solihull","Solihullpoplarroad","Solihullpoplarroad",NA
2011,"Solihull","Stanleyave.","Stanleyave.",NA
2011,"Solihull","Stationrd","Stationrd",NA
2011,"Solihull","Stationrdatherbertrdjunction","Stationrdatherbertrdjunction",NA
2011,"Solihull","Stationrdwithjuctionofherbertrdsolihull","Stationrdwithjuctionofherbertrdsolihull",NA
2011,"Solihull","Stationroad","Stationroad",NA
2011,"Solihull","Stationroad","Stationroad",NA
2011,"Solihull","Stationroadsolihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadsolihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadsolihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadsolihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadsolihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadsolihull","Stationroadsolihull",NA
2011,"Solihull","Stationroadhighstr.solihull","Stationroadhighstr.solihull",NA
2011,"Solihull","Thecrescent","Thecrescent",NA
2011,"Solihull","Thevillagehotelshirley","Thevillagehotelshirley",NA
2011,"Solihull","Uskwaysmithswoodsolihull","Uskwaysmithswoodsolihull",NA
2011,"Solihull","Warwickrdsolihull","Warwickrdsolihull",NA
2011,"Solihull","Warwickrdsolihull","Warwickrdsolihull",NA
2011,"Solihull","Warwickrdsolihull","Warwickrdsolihull",NA
2011,"Solihull","Warwickroad","Warwickroad",NA
2011,"Solihull","Warwickroad","Warwickroad",NA
2011,"Solihull","Warwickroad","Warwickroad",NA
2011,"Solihull","Warwickroadfsolihull","Warwickroadfsolihull",NA
2011,"Solihull","Wolastonclose","Wolastonclose",NA
2011,"Sandwell","Abbeyroad","Abbeyroad",NA
2011,"Sandwell","Albrightroadoldbury","Albrightroadoldbury",NA
2011,"Sandwell","Aleanderway","Aleanderway",NA
2011,"Sandwell","Alexandraroadhalesowen","Alexandraroadhalesowen",NA
2011,"Sandwell","Angelsnightclubwestbromwich","Angelsnightclubwestbromwich",NA
2011,"Sandwell","Angelsphwestbromwich","Angelsphwestbromwich",NA
2011,"Sandwell","Anitaave.tividale","Anitaave.tividale",NA
2011,"Sandwell","Astelparkretailcenter","Astelparkretailcenter",NA
2011,"Sandwell","Astonstr.tipton","Astonstr.tipton",NA
2011,"Sandwell","Atlasgrove","Atlasgrove",NA
2011,"Sandwell","Bankstr.westbromwich","Bankstr.westbromwich",NA
2011,"Sandwell","Barkerstr.","Barkerstr.",NA
2011,"Sandwell","Bearwoodhighst","Bearwoodhighst",NA
2011,"Sandwell","Bearwoodrd","Bearwoodrd",NA
2011,"Sandwell","Bearwoodroad","Bearwoodroad",NA
2011,"Sandwell","Bearwoodroadbearwood","Bearwoodroadbearwood",NA
2011,"Sandwell","Bearwoodroadsmethwick","Bearwoodroadsmethwick",NA
2011,"Sandwell","Bearwoodroadsmethwick","Bearwoodroadsmethwick",NA
2011,"Sandwell","Bearwoodroadsmwthwick","Bearwoodroadsmwthwick",NA
2011,"Sandwell","Beawoodroad","Beawoodroad",NA
2011,"Sandwell","Beechcrescent","Beechcrescent",NA
2011,"Sandwell","Beechesroadwestbromwich","Beechesroadwestbromwich",NA
2011,"Sandwell","Bellapizza","Bellapizza",NA
2011,"Sandwell","Beresfordrdoldbury","Beresfordrdoldbury",NA
2011,"Sandwell","Beresfordrdoldbury","Beresfordrdoldbury",NA
2011,"Sandwell","Beresfordrdoldbury","Beresfordrdoldbury",NA
2011,"Sandwell","Billardhallwestbromwich","Billardhallwestbromwich",NA
2011,"Sandwell","Birchfieldlane","Birchfieldlane",NA
2011,"Sandwell","Birminghamroadoldbury","Birminghamroadoldbury",NA
2011,"Sandwell","Birminghamroadoldbury","Birminghamroadoldbury",NA
2011,"Sandwell","Birminghamroadoldbury","Birminghamroadoldbury",NA
2011,"Sandwell","Birminghamstoldburywestmidlands","Birminghamstoldburywestmidlands",NA
2011,"Sandwell","Birminhamroadoldbury","Birminhamroadoldbury",NA
2011,"Sandwell","Brandhallclose","Brandhallclose",NA
2011,"Sandwell","Brasshouselane","Brasshouselane",NA
2011,"Sandwell","Broadstr.","Broadstr.",NA
2011,"Sandwell","Burnttree","Burnttree",NA
2011,"Sandwell","Capehillsmethwick","Capehillsmethwick",NA
2011,"Sandwell","Capehillsmethwick","Capehillsmethwick",NA
2011,"Sandwell","Cartersgreenwestbrom","Cartersgreenwestbrom",NA
2011,"Sandwell","Cartersgreenwestbromwich","Cartersgreenwestbromwich",NA
2011,"Sandwell","Centralave.tipton","Centralave.tipton",NA
2011,"Sandwell","Coopbrandall","Coopbrandall",NA
2011,"Sandwell","Dartmouthpark","Dartmouthpark",NA
2011,"Sandwell","Devonshireroadsmethwick","Devonshireroadsmethwick",NA
2011,"Sandwell","Diallanewestbromwich","Diallanewestbromwich",NA
2011,"Sandwell","Diallanewestbromwich","Diallanewestbromwich",NA
2011,"Sandwell","Duchessparadewestbromwich","Duchessparadewestbromwich",NA
2011,"Sandwell","Dudleyport","Dudleyport",NA
2011,"Sandwell","Dudleyporttipton","Dudleyporttipton",NA
2011,"Sandwell","Dudleyporttipton","Dudleyporttipton",NA
2011,"Sandwell","Dudleyporttipton","Dudleyporttipton",NA
2011,"Sandwell","Dudleystr.","Dudleystr.",NA
2011,"Sandwell","Dudleystr.","Dudleystr.",NA
2011,"Sandwell","Dyasave.","Dyasave.",NA
2011,"Sandwell","Elgarcrescentpensnett","Elgarcrescentpensnett",NA
2011,"Sandwell","Esherroad","Esherroad",NA
2011,"Sandwell","Fountainlaneoldbury","Fountainlaneoldbury",NA
2011,"Sandwell","Freetstr.oldbury","Freetstr.oldbury",NA
2011,"Sandwell","Freethstr.","Freethstr.",NA
2011,"Sandwell","Galtonbridge","Galtonbridge",NA
2011,"Sandwell","Gladstonestr.westbromwich","Gladstonestr.westbromwich",NA
2011,"Sandwell","Goosephwestbromwich","Goosephwestbromwich",NA
2011,"Sandwell","Greatbarrhotel","Greatbarrhotel",NA
2011,"Sandwell","Greatbarrhotel","Greatbarrhotel",NA
2011,"Sandwell","Greatbarrhotelgreatbarr","Greatbarrhotelgreatbarr",NA
2011,"Sandwell","Greatbarrhotelgreatbarr","Greatbarrhotelgreatbarr",NA
2011,"Sandwell","Greatbridgestr.tipton","Greatbridgestr.tipton",NA
2011,"Sandwell","Haleslanesmethwick","Haleslanesmethwick",NA
2011,"Sandwell","Halesowenroad","Halesowenroad",NA
2011,"Sandwell","Halesowenroadcradleyheath","Halesowenroadcradleyheath",NA
2011,"Sandwell","Halesowenroadcradleyheath","Halesowenroadcradleyheath",NA
2011,"Sandwell","Henleyclosetipton","Henleyclosetipton",NA
2011,"Sandwell","Highave.","Highave.",NA
2011,"Sandwell","Highstwestbrom","Highstwestbrom",NA
2011,"Sandwell","Highstcradleyheath","Highstcradleyheath",NA
2011,"Sandwell","Highstr.greatbridge","Highstr.greatbridge",NA
2011,"Sandwell","Highstr.smethwick","Highstr.smethwick",NA
2011,"Sandwell","Highstr.smethwick","Highstr.smethwick",NA
2011,"Sandwell","Highstr.westbrom","Highstr.westbrom",NA
2011,"Sandwell","Highstr.westbrom","Highstr.westbrom",NA
2011,"Sandwell","Highstr.westbromwich","Highstr.westbromwich",NA
2011,"Sandwell","Highstr.westbromwich","Highstr.westbromwich",NA
2011,"Sandwell","Highstr.smethwick","Highstr.smethwick",NA
2011,"Sandwell","Highstr.stourbridge","Highstr.stourbridge",NA
2011,"Sandwell","Highstr.stourbridge","Highstr.stourbridge",NA
2011,"Sandwell","Highstr.stourbridge","Highstr.stourbridge",NA
2011,"Sandwell","Highstr.westbromwich","Highstr.westbromwich",NA
2011,"Sandwell","Highstr.westbromwich","Highstr.westbromwich",NA
2011,"Sandwell","Highstr.westbromwichoppositewilkinsons","Highstr.westbromwichoppositewilkinsons",NA
2011,"Sandwell","Hollylanesmethwick","Hollylanesmethwick",NA
2011,"Sandwell","Holyheadroad","Holyheadroad",NA
2011,"Sandwell","Holyheadroadhandsworth","Holyheadroadhandsworth",NA
2011,"Sandwell","Hughroad","Hughroad",NA
2011,"Sandwell","Huntingtreeroad","Huntingtreeroad",NA
2011,"Sandwell","Hydesroad","Hydesroad",NA
2011,"Sandwell","Jct1jct2southboundm5","Jct1jct2southboundm5",NA
2011,"Sandwell","Jervoiselanewestbrom","Jervoiselanewestbrom",NA
2011,"Sandwell","Jervoiselanewestbromwich","Jervoiselanewestbromwich",NA
2011,"Sandwell","Jowittslane","Jowittslane",NA
2011,"Sandwell","Karatchi","Karatchi",NA
2011,"Sandwell","Kingsburyroadtipton","Kingsburyroadtipton",NA
2011,"Sandwell","Lakesidepiblichsecarpark","Lakesidepiblichsecarpark",NA
2011,"Sandwell","Langleymead","Langleymead",NA
2011,"Sandwell","Ledgendsphtipton","Ledgendsphtipton",NA
2011,"Sandwell","Limesroad","Limesroad",NA
2011,"Sandwell","Lodgeroad","Lodgeroad",NA
2011,"Sandwell","Lombardstr.","Lombardstr.",NA
2011,"Sandwell","Londonderrylane","Londonderrylane",NA
2011,"Sandwell","Longlaneblackheath","Longlaneblackheath",NA
2011,"Sandwell","Longlaneblackheath","Longlaneblackheath",NA
2011,"Sandwell","Lutleyoakhalesowen","Lutleyoakhalesowen",NA
2011,"Sandwell","Marketplacewednesbury","Marketplacewednesbury",NA
2011,"Sandwell","Marketplacewednesbury","Marketplacewednesbury",NA
2011,"Sandwell","Marketplacewednesbury","Marketplacewednesbury",NA
2011,"Sandwell","Martleyroad","Martleyroad",NA
2011,"Sandwell","Mcdonaldswolverhamptonroadoldbury","Mcdonaldswolverhamptonroadoldbury",NA
2011,"Sandwell","Middlemoreroad","Middlemoreroad",NA
2011,"Sandwell","Millgardenssmethwick","Millgardenssmethwick",NA
2011,"Sandwell","Newburylaneoldbury","Newburylaneoldbury",NA
